video_id,caption
gyOVZz7kXyM_1_10.avi,"A white cat is lying on it's back, and a man is brushing it's hair."
YS1mzzhmWWA_9_16.avi,A man is peeling a carrot.
0lh_UWF9ZP4_21_26.avi,A woman cuts a potato in thin slices.
kWLNZzuo3do_145_151.avi,A woman is peeling a large shrimp in a glass bowl of water.
bSrpvMSuhPM_17_31.avi,A man is talking to a woman.
UXs3eq68ZjE_382_387.avi,Someone pours sugar from a bowl into a pan containing a rice mixture.
TZ860P4iTaM_11_20.avi,A cat plays the piano.
BVjvRpmHg0w_47_51.avi,A woman is pouring sauce on her raw meat.
LQ-jv8g1YVI_1_6.avi,A cat is on a robot.
30GeJHYoerk_80_85.avi,A young woman is roller skating around small orange cones.
IEQyCcageGg_99_126.avi,Several images of rugby players are passing the ball to each other.
kWLNZzuo3do_56_62.avi,Someone is pouring water into a plastic bowl of mushrooms.
_OBlgSz8sSM_15_32.avi,Two young boys are playing together.
nBFhvrAOFqY_89_103.avi,An orangutan is stripping his clothes.
lKADopH3qFY_0_10.avi,A cat and a ferret are playing.
DIebwNHGjm8_133_148.avi,a girl in  the ocean on jet skii
zr9OeyfLPPY_4_9.avi,Toys are floating in a bathtub.
WPG-BIWOrG4_755_761.avi,Someone appears to be trying to cut into a store-wrapped tube of frozen meat with a knife.
pdrBPJYfTC8_33_39.avi,Cups are moving across a table.
62I8I4sCPPQ_12_30.avi,A man diving in a lake.
PCXHuseKwDc_68_76.avi,Two women are sitting on a couch knitting.
D9I1Z6O_mbw_112_119.avi,A woman is sitting sideways in front of a man peddling a bicycle.
pfQPRXcihkI_135_144.avi,Someone is peeling a potato with a peeler.
j7xz1nos-xc_10_20.avi,A boy is playing a grand piano.
UXs3eq68ZjE_209_214.avi,A person pours a liquid into a spoon.
0vmoZEaN_-o_5_21.avi,A cat is playing with a large watermelon.
6owu8Mow0_g_302_307.avi,A man puts cheese on a pizza.
kWLNZzuo3do_31_37.avi,A woman unwraps some foodstuff on a piece of wood.
xtbsD3PUua4_174_185.avi,A woman cuts a mango.
kWLNZzuo3do_25_32.avi,A woman is cutting the stems and leaves of an herb into pieces.
74tRCYS_534_49_57.avi,a man finding animals in the bushes
JnNe61UZsdM_78_88.avi,A blond woman in a slinky gown is dancing.
Kms3EXosNS0_8_17.avi,a chef pealing a onion for a dish
0NPtAv3_uVI_46_54.avi,"A woman, wearing a life jacket, is skiing on a lake."
wNv74rvkAw8_30_40.avi,Five kittens in a row and then in a circle are eating off of plates.
hW8TKz2Aea4_40_50.avi,A gerbil is getting washed.
zH4v_DClIoc_3_28.avi,A man shoots in a practice range.
i3fd4nE8OCI_174_181.avi,Two men appear to be fighting or wrestling.
Lyp7MiaCXNE_114_120.avi,Someone adds a few drops of clear liquid to a kettle with an eyedropper.
dZBIdRGKRhM_13_32.avi,Two guys in a night club
gGDtPJzh_0s_30_45.avi,Spreading butter on a roll
OCcy9TDRGKo_41_51.avi,Someone is slicing bread into slices.
IpHJffM3G1c_412_418.avi,A chef slices a loaf of bread in half.
4UOVKok7j1U_1_8.avi,A young man is playing an acoustical guitar.
kquB3rIgfGk_197_202.avi,A liquid is poured into a jar.
ok4cM6WTA5E_178_184.avi,A chef pours noodles into a pot.
P6eo3LULuuc_1_11.avi,A car is driving.
ItFqogTmAvQ_240_246.avi,"A woman is riding behind a man on a motorcycle, who is driving down a street."
bQJQGoJF7_k_162_169.avi,A man is filling up a bag with meat.
o2X6UCaNqKA_27_36.avi,A man wearing a headset is running towards targets and shooting at them with a rifle.
nd0ToNwccl4_12_17.avi,A football player is talking to a coach.
EjAoBKagWQA_132_145.avi,A male and a female robot are kissing.
-_hbPLsZvvo_269_275.avi,A chef removes fried foods from a pot.
EwTZ2xpQwpA_14_21.avi,A boy is singing into a mic.
O9yLRzpPp44_36_55.avi,A woman is talking while opening and applying a tube of mascara to her lashes.
4s_0-zIWEog_1_15.avi,"A boy eating cereal, while talking to a girl."
1_6V30igzIk_5_15.avi,A small animal on a towel turns around and heads toward someone's hand.
cSDkshD2ME0_11_14.avi,"Someone behind a rock shoots a man on horseback with a rifle, and the man who was shot slumps forward on the horse."
YmXCfQm0_CA_50_57.avi,Two men are pushing loaded carts through the woods.
l5JJ2n2ggiQ_319_327.avi,Animation of Superman removing large slabs of concrete away from a door.
HJHPB_Y8GZE_22_28.avi,A dog is running and barking at his image in a walled mirror.
77iDIp40m9E_119_123.avi,A kid gets knocked down by an animal.
60x_yxy7Sfw_1_7.avi,A man is staring at a picture of a woman on his laptop computer screen.
AE9UaQwum8c_0_10.avi,A lemur is holding up it's arms and someone is scratching him.
IiIiY6o-C9k_59_64.avi,A man is talking about a box of something he is holding up that he had pulled out of a larger corrugated cardboard box.
G_hxdUG6QXE_23_28.avi,A boy is singing and playing a guitar.
h0JvF9vpqx8_36_42.avi,A girl falls.
0hyZ__3YhZc_598_603.avi,A man is blowing on a spoonful of hot chili.
x68Djm_Q0GA_0_10.avi,A man is riding a motorcycle with a woman riding behind him as a passenger.
SzEbtbNSg04_71_93.avi,a person cutting up vegatables
yNy9jTeolUk_8_12.avi,A baby moose gets a drink from a water sprinkler.
LLkehH86ABY_30_36.avi,A young man seated on the floor is playing a guitar.
C12BRGGcd5E_101_117.avi,A lady is talking and washing her hands.
64Xn9edeWRA_0_11.avi,A cat sitting on the back edge of a couch jumps up and is rotated around a ceiling fan then tossed off.
cCmnN96zIeQ_14_24.avi,A boy kneeling in front of a bench is moving his arms and body rhythmically and then he begins to dance on and around the bench.
D9I1Z6O_mbw_141_146.avi,A man and a woman are walking in the grass with their arms around each other.
j2Dhf-xFUxU_20_29.avi,Someone wearing blue rubber gloves is slicing a tomato with a large knife.
Sg5rTYrkpnU_35_48.avi,A man is pushing a van from behind while being filmed by cameramen.
mmSQTI6gMNQ_15_21.avi,Two men are walking down a street holding their jackets and talking.
sMscRb9TcQE_146_161.avi,An older woman sitting in a chair is handcuffed by a police officer.
pqTWUzehCUM_42_47.avi,Two guys skating downhill.
gCra4qOrjFw_1_17.avi,A man dressed in commando clothes is firing from two guns held in both of his hands.
UgUFP5baQ9Y_0_10.avi,Three woman are dancing.
FOOM-wA2rOY_77_86.avi,"A man grabs a woman, pulling her down to the ground, and appears to stab her."
s-dSFyz_5Ww_13_23.avi,Two women in two piece bathing suits wrestle.
5dZ8PXABC30_14_20.avi,People are being transported on stretchers.
m1NR0uNNs5Y_104_110.avi,Someone is cutting slices into an onion half.
PeUHy0A1GF0_51_55.avi,A woman is pulling strips of something off a plate and placing it in the batter in a bowl.
aJoDt4DMkFU_118_124.avi,Someone is sewing quilt squares on a sewing machine.
QsvBYKaCXEc_5_15.avi,A big fish is swimming in the water.
W8l_ezoU8Lc_55_70.avi,A man is playing a guitar.
nPj6EcVGoUY_7_15.avi,A dog is playing with a fly on the floor.
2MCpA01Sn_c_75_82.avi,a dear hopping a fence
gHyXstpe_N8_95_100.avi,Someone opens a pizza box containing pepperoni pizza.
nZSFn51l3hc_318_326.avi,Someone is cutting the spare fat off an uncooked rack of ribs.
Sj6GSmDpNDw_0_12.avi,A group of couples are dancing in an event.
kWLNZzuo3do_167_181.avi,Someone seasons and coats two large shrimp in a glass bowl.
ifS2nXfCyYo_4_34.avi,hamster eating cheese
clKtfGBVI1I_15_28.avi,a man talking to a reporter
oeaVXK2GAyc_4_21.avi,A little girl is talking on the phone.
Ugb_uH72d0I_8_17.avi,A man is playing a guitar.
H9Oplnr8WcE_24_34.avi,a person surfing a big wave
ggic669elLM_200_215.avi,A man and his skeleton puppet perform on stage.
0lh_UWF9ZP4_50_60.avi,A woman is adding and stirring in three different ingredients into a bowl of cooked white rice.
zMg9dChF97A_12_38.avi,A potato is being cut on a cutting board.
Lr8ds5iY5uk_8_15.avi,A man is giving a lecture on a podium.
qDjtN7xxNr4_44_51.avi,Two men are fighting outdoors with a crowd looking on.
6t0BpjwYKco_240_247.avi,A woman is coating a pork chop with flour.
VahnQw2gTQY_298_305.avi,Someone is cutting red bell peppers into thin slices.
_O9kWD8nuRU_45_49.avi,A woman is peeling a potato with a peeler.
zYcY4mjLpxU_104_118.avi,Children are eating.
hEOGZoYSvT4_82_86.avi,A girl running and rolling something down the lowest bleacher falls down to the floor.
-wa0umYJVGg_100_115.avi,A woman boils eggs.
UxhKb-zZoWE_0_15.avi,A sumo wrestling match is going on.
tYh4iDFgmEE_10_14.avi,A man wearing glasses is eating a slice of pizza.
QsC8__3lwO0_50_60.avi,A chef seasons a game bird.
ACOmKiJDkA4_49_54.avi,A person is chopping green onions.
PTxHJMM6hHE_0_15.avi,A boy in a seat belt in the backseat of a car is yelling at the electronic game he is playing.
0lh_UWF9ZP4_157_160.avi,A woman is putting sticks lengthwise into large pieces of uncooked shrimp.
lb8J2zCQTlo_3_8.avi,A person cutting raw meat.
05gNigkqfNU_25_34.avi,a person cutting up potatoes
o4pL7FObqds_72_78.avi,A man riding a street bike around a turn.
xxHx6s_DbUo_173_177.avi,A man karate chops a row of boards stacked up between chairs.
bAYIIlX-WWw_5_15.avi,A man is sitting cross legged playing a wooden flute.
-vg3vR86fu0_1_6.avi,A boy rides a bike.
rw9h_574HxE_229_236.avi,A man has his arm around a woman and they are walking in the woods.
sWqi41wyXcQ_68_79.avi,A body builder is doing exercises.
ub-aYLzCF_Q_1_10.avi,Two boys are playing with a float in a pool.
xaPepCVepCg_35_46.avi,A large tortoise is walking downhill.
z9qbQX4J_2g_0_14.avi,A group of kids singing on stage.
-DRy7rBg0IQ_31_37.avi,a girl swimming under water
UbmZAe5u5FI_101_110.avi,A woman places a piece of raw fish on a small grill.
WTf5EgVY5uU_54_58.avi,A woman cuts a boiled egg in slices.
xtbsD3PUua4_84_94.avi,"A woman is combining a mixture of mango pulp, condensed milk and whipped topping in a bowl using a hand whisk."
tn1d5DmdMqY_15_28.avi,A man is playing a guitar.
q7pOFn8s4zc_27_36.avi,A man riding a female on  his bicycle.
L6dEUQ6WiHY_136_142.avi,"A man jumps from a wooden structure to a wooden dock and slips, falling backwards into the water."
kquB3rIgfGk_537_544.avi,A man is putting cucumbers in a jar.
vpR0L3sIvoo_15_49.avi,A cat jumps frantically in the air.
4ikH9ZRcF2Q_89_105.avi,A squirrel is moving in circles.
YmXCfQm0_CA_7_16.avi,A man is in a moving boat on the ocean.
KPPCwmU5OHQ_258_266.avi,Someone is putting large pieces of raw chicken into a kettle of broth.
tmAX2PnRCY0_284_292.avi,The person is pouring coconut water.
W8_63NiTENw_23_30.avi,A man bbq on the grill
Lt1JijkvSKk_0_10.avi,An animal sitting on someone's lap in a car is playing with a small object on a chain attached to the window.
n6U-TGahwvs_100_110.avi,A band is performing a song
WG0J2B19ZT8_1_33.avi,A woman is getting her hair styled.
5-8z5U-o4O4_0_3.avi,Horses are racing.
ITNh8tWZPOA_5_25.avi,A guy is playing guitar.
oDcd2JbOyzg_85_98.avi,A person is slicing a shallot.
HkuOqWzXYVg_0_12.avi,A baby otter moves about in his glass cage.
r2PM0om2El8_18_25.avi,"Two women, dressed in old-fashioned clothes, are walking together through a garden."
izU1dDwnuMY_80_92.avi,Three men are biking in the woods.
swKrHEeOj9c_4_8.avi,A white cat is facing a wall and appears to be talking.
hksxtbcS780_7_14.avi,Two pandas are snuggling.
KUc1cWKXjDc_20_30.avi,Two ducklings wander about outside.
p9g06ktIkJg_4_11.avi,Many raccoon looking animals are huddled in a group.
ZK4W-2ifl6I_1_28.avi,A dog drinks its bath water.
c_-eFL7Sfw4_19_35.avi,A man is riding a motor-cycle on the one wheel.
ItFqogTmAvQ_48_52.avi,A man jumps up and goes over a wooden fence at night.
NKtfKR4GNjU_0_20.avi,A boy playing baseball.
hJFBXHtxKIc_310_315.avi,A man dips a fork into spaghetti in a bowl.
VuCFgiWfVF4_0_6.avi,A young man takes a six-pack of beer off a shelf and takes it to the counter where he turns and walks off with it.
LqPIBHAmt4E_22_30.avi,A man is playing guitar.
0ONJfp95yoE_1_10.avi,A cat is standing on it's back paws and appears to be boxing with it's front paws.
JIoiUNOXGaI_8_13.avi,A woman is carrying a huge plastic bag of cans over her back.
kI6MWZrl8v8_149_161.avi,Wyclef Jean is playing a guitar and singing in a mall.
MWvCcwTw7Ac_78_86.avi,A dog picks up a huge stick.
m1NR0uNNs5Y_73_78.avi,Someone is peeling an onion that was cut in half.
6t0BpjwYKco_142_151.avi,A woman pours zucchini pieces into a curried rice mixture in a skillet and stirs with a wooden spoon.
r4qv_BNlQNk_119_124.avi,A boy is holding a large dried leaf and talking.
IpHJffM3G1c_464_470.avi,A man is adding spices on a bread.
6gQu8PWhFoQ_30_35.avi,A biker is diving in the water with his bike.
-YI0cxuNcq8_262_272.avi,A woman demonstrating abdominal exercises.
ao-9B8IV9_E_108_119.avi,A woman being scratched by an ape while interviewing.
DAmOfcvfKZ0_22_32.avi,a chef cutting a carrot
-_hbPLsZvvo_288_305.avi,A woman is covering steamed rice in spices.
ZYaxg5NZW_g_21_27.avi,A baby monkey is eating.
pcjuCotJYj8_50_62.avi,A newscaster is paddling in a boat.
BOv-2HzNPaA_7_12.avi,A dog slides into a pool.
oFUsn1owAbs_158_168.avi,A woman is taking a bubble bath in a large black tub.
MHWxjWwAbwM_10_25.avi,A dog climbs up some carpeted stairs.
s20OlIRK340_125_138.avi,Someone is peeling the skin off a cooked potato with their fingers.
BOLKaQeB6j0_101_111.avi,A lady is peeling the skin of a boiled potato.
-s4-6QTT7HE_235_241.avi,A man is dancing among a group of women dancers in costumes.
yyxtyCaEVqk_321_328.avi,A man oils carrots.
cmQ3SiIaWy4_4_20.avi,A cat hidden in a box swats at someone's hand when it is placed near the cat's box.
fMFvOgb4k6E_35_43.avi,A woman hoeing the ground removes something from her foot.
2G9fkvBzzQE_10_20.avi,A woman is holding a microphone and a bird is talking into it while three contestants laugh.
-rkErLY0rRc_63_67.avi,"A woman picks up a watering can, shows it, then puts it down."
-wa0umYJVGg_286_290.avi,A chef boils noodles.
ul9Xvjt83eI_111_120.avi,A man is talking to another man.
xOQn1z_oWDY_30_39.avi,A person is drawing.
hXn7D6-AAMA_0_9.avi,A baby sloth moving about in a container.
W1052h2rzoA_91_98.avi,Two men are dancing like robots on stage.
_WRC7HXBJpU_451_464.avi,A man is putting meat in a pan.
iarsmqA3dck_19_25.avi,A cheetah is running across a field.
9OxQ-2gR1DU_18_38.avi,a sword fight between two women
tBj4Ny19vfQ_54_59.avi,A animal in the woods is sniffing.
ejgwQqCHN1E_7_12.avi,A man is writing a note.
-bjOB4zS0uE_100_105.avi,A woman is stirring a substance in a wine glass.
AoNnzlGhI04_112_128.avi,A woman on her bed is watching TV.
e3XkmpNcSt4_8_19.avi,"Someone is scanning through computer files and labels a folder ""LOL""."
08pVpBq706k_175_212.avi,a cat get his head stuck in a bag
pGsU4FekJQM_10_18.avi,A dog is staying rolled over.
WPG-BIWOrG4_608_613.avi,A man holding a tomato in one hand and blades in another throws the tomato at the blades cutting the tomato in half.
labytsb3gfI_146_154.avi,A clown is singing.
zzit5b_-ukg_5_20.avi,A boy is doing exercise by cycle.
Ow_o78zjo14_42_57.avi,A monkey is playing drums.
lAznAeFFldg_6_10.avi,A man rides a bike over a hill in the woods.
Ud3Qy8m6OxQ_52_62.avi,A young boy is riding a tricycle in circles on a patio.
qeKX-N1nKiM_123_130.avi,A woman is sprinkling a white substance over various kinds of food.
6t0BpjwYKco_59_69.avi,"A woman cuts a green bell pepper in half, removes the seeds, and cuts it into chunks."
xxHx6s_DbUo_121_128.avi,A man lying prone on the pavement allows the tires of a car to drive over his hands.
kWLNZzuo3do_147_153.avi,A man is peeling a shrimp.
zWVQImPY2Cc_27_44.avi,A man is cleaning his sink.
FxIuFwMhOu8_18_26.avi,A cat rolls over to it's side.
c_XV7nPoRg8_2_12.avi,A young man wearing a straw hat is playing the trumpet.
c76tShLfQb0_74_81.avi,A man is carrying another man over his shoulder.
TF6LNmwDr_0_2_10.avi,A cat licking a lollipop.
kWLNZzuo3do_76_80.avi,A person slices a mushroom.
ePujnD4qJO0_62_77.avi,"A woman is walking down the street , followed by a ban with no legs."
d7eGypGOlOc_13_22.avi,A man draws a four sided shape on a screen and then puts an X inside of it.
IhwPQL9dFYc_61_75.avi,A woman dices a potato into tiny pieces with a knife.
d4AGWnHJcaY_6_19.avi,A hamster is eating off the ground.
Je3V7U5Ctj4_997_1004.avi,A man is pouring sauce chicken.
bQJQGoJF7_k_109_115.avi,A man is pouring seasoning in a plastic container.
_WRC7HXBJpU_360_370.avi,A person melts butter on a pan.
sXyjCgR0rAc_0_11.avi,Two people standing kiss and hug in the dark.
gIvetX_oXeI_85_90.avi,A man is lying down on a blue mat exercising.
QGJy1K91gP4_90_100.avi,A group of trees are being blown by the wind.
kBjUDCyDCuI_20_26.avi,A man is firing some type of firearm on full automatic.
xdhLQCYQ-nQ_50_63.avi,A cat jumping into a box.
J7zb8YXrmIA_93_99.avi,A guy rides the bike across the street
5zkCnHUnoYY_69_74.avi,"A young woman, standing in front of louvered doors in her bra, is brushing her hair."
j4dMnAPZu70_11_18.avi,A baby panda goes down a slide.
ACOmKiJDkA4_146_153.avi,A woman is pulling apart a cooked piece of fish into pieces and removes a piece of skin.
d1zdJO3CqVw_1_35.avi,A woman is holding a young babies hands while the baby bobs around like it is dancing.
NNYLo1OeZ-Q_48_54.avi,Someone is scrubbing a zucchini with a brush under the running water from a faucet at a sink.
SzEbtbNSg04_214_224.avi,"Someone is cooking shrimp in a saucepan, stirring with a spatula."
4QdX5Q3qQsQ_38_44.avi,"A man is dancing and singing, and a woman turns around and watches him."
pQYEZTwSVbQ_12_18.avi,A man has a conversation with a woman.
Vn0Xv0fb1z4_18_30.avi,"Two lions, seated on a couch, are watching animals on a television."
_9iG5Ge01PM_3_11.avi,A kitten moves about.
qew09qQgMAg_22_27.avi,A man is crawling with a ice cream cone in hand.
C2rDp6FnbP0_10_17.avi,A man sitting on a stool at a microphone is playing a guitar.
UbmZAe5u5FI_44_55.avi,"Someone cuts the stem off of leaves, roll them up, then finely chop them into pieces."
Uc63MFVwfrs_360_372.avi,Someone is cutting a cooked potato into bite-size pieces.
jsEUFYhiqxU_121_128.avi,A bunny runs across a field.
0hyZ__3YhZc_364_370.avi,Someone pours water into an empty tomato sauce can and swishes it around to remove the sauce on the side.
2YhDTpzxd3c_22_27.avi,A young man is running beside a truck being driven down the road.
0bSz70pYAP0_5_15.avi,An airplane is flying in a wide circular pattern.
ao-9B8IV9_E_175_187.avi,A dog walks over a kid who is inside his house.
Z3XarHZ3HpY_10_17.avi,A tiger runs out of the jungle.
ZvJvNcukZ4w_0_10.avi,A badger and a fox are fighting.
0hyZ__3YhZc_562_568.avi,Someone is lifting up spoonfuls of chili from a square bowl.
WTf5EgVY5uU_130_135.avi,Someone pours chopped onions in a skillet and sautes them.
-vKO3uSG6Do_3_14.avi,Three animated women are synchronized dancing.
0lh_UWF9ZP4_215_226.avi,"Someone partially slices into a small round piece of meat, then spreads it open and cuts it in half lengthwise."
MdOAr_4FJvc_5_15.avi,A boy is playing piano.
HYbEf-JKZnA_13_26.avi,"Using a knife, a man cuts through a row of bottles that are full of water."
qeKX-N1nKiM_74_77.avi,Someone is slicing a piece of yellow vegetable or fruit with a green rind.
aHiUM8uWxxo_17_25.avi,two boys flying a toy airplane
aDjNl5gs4nM_18_47.avi,A person cutting a up a onion
HJHPB_Y8GZE_259_263.avi,A cat standing on it's hind legs is batting it's paws and fighting with a large black dog.
OxL9z2BzBnk_0_19.avi,A small puppy wagging it's tail.
qzQzooI4BqU_5_15.avi,A man is playing a colorfully painted wooden flute.
WPG-BIWOrG4_130_134.avi,A man puts a metal skillet filled with something into an oven.
6KS8R3RxrV8_0_23.avi,A dog is at waiting at the counter.
PeUHy0A1GF0_122_127.avi,Someone is cutting shrimp into bite-sized pieces and adds them to a salad mixture.
CHVhwcOg6y8_1_12.avi,Justin Bieber playing X-Box with a friend.
ZlX_Gy4HP2E_38_55.avi,A woman demonstrating a walking exercise.
TFJ6oR89Vb8_90_107.avi,An omelet is being cooked in a pan.
xBW_uR3kGr4_42_55.avi,"A woman is reading something, while another woman measures the first woman's ankle with a tape measure."
0RWJEOScToE_414_421.avi,A man is rinsing a large steak.
R0e8ojL0vcc_8_14.avi,A chef cutting banana bread
JpjAgSvr42k_0_12.avi,A baby biting on a stuffed animal.
Je3V7U5Ctj4_558_563.avi,A man spreads butter on a flour tortilla with a case knife.
6Q3ltyPJJMQ_67_72.avi,Kevin Spacey bench pressing in a garage.
p6T3XrnYtFk_4_13.avi,A goat is walking about.
f_CvW22Eauc_16_23.avi,A man in a formal white suit is walking the floor while a woman is sitting in a chair.
t4aPGtx7e6k_0_10.avi,"A monkey pulls a dog's tail and is chased by the dog, then comes back and yanks on the dog's leg and runs away."
6t0BpjwYKco_217_229.avi,A woman seasons both sides of a pork chop.
fHfpMUDrQCs_17_31.avi,Bruce Willis is drying off a woman.
bLqmf8x7rLI_2_8.avi,A panda looking dog is walking down a sidewalk.
btxCxlO1Euc_1_20.avi,Two cats are fighting each other on stools.
JsD6uEZsIsU_1_47.avi,A man plays a guitar.
eyMYc-37Sk4_0_10.avi,The cat is playing.
dc4UltkRJsw_53_59.avi,A crying boy drops his backpack and runs up to a large tree that has fallen across a street.
pfQPRXcihkI_127_138.avi,A person pealing potatoes
Kxa0mnDj0bs_113_124.avi,A polar bear has placed its chin and fore limbs on the snow and is moving ahead by walking on its hind legs.
5U3xz9Ovmhk_214_222.avi,A man is spooning a mixture from a pan on the stove into a small metal bowl.
WrsS6X-FB-I_30_47.avi,A person is slicing bread with a bread knife.
BVjvRpmHg0w_157_165.avi,A woman is cutting broccoli.
3opDcpPxllE_50_66.avi,A car drives backwards while trying to escape the police.
g2IYQq7IkXc_23_32.avi,A polar bear is running on a strip of land in the ocean and appears to be chasing off many walruses.
0lh_UWF9ZP4_199_207.avi,someone is slicing a piece of raw fish into strips.
QMJY29QMewQ_42_52.avi,Eggs are being prepared for a meal.
0hyZ__3YhZc_410_417.avi,Someone is pouring chili powder into a measuring spoon and adds it to a kettle of chili.
1dfR0A_BXjw_441_448.avi,A cook seasons some dough.
lrZxpneS6Gk_0_12.avi,A little girl is ice skating while holding two dolls on the ice pretending that the dolls are skating too.
MPuKVz3sjBA_1_12.avi,A baby laughing on the couch.
uB9zRlV47qA_17_23.avi,Two bear cubs are digging into dirt and plant matter at the base of a tree.
-rvjK0lE3z4_33_43.avi,Someone cuts a potato into cube-size pieces with a knife.
27mxaePkYB4_8_14.avi,An adult giraffe leans over a fence and nuzzles a baby giraffe.
pfQPRXcihkI_160_184.avi,A man slices potatoes.
-_hbPLsZvvo_172_179.avi,A person is mixing ingredients in a bowl.
lsanQj2yacs_102_108.avi,"Two girls are standing at a kitchen counter, where one girl is spreading mayonnaise on two slices of bread."
hbE29pZh76I_3_8.avi,Dwayne Wade does a fancy layup in an all-star game.
sJC7E06IBXI_49_59.avi,The car is moving down the road.
WTf5EgVY5uU_16_24.avi,A woman cuts a slice of meat into smaller pieces.
6t0BpjwYKco_15_31.avi,A woman cuts an onion in half then chops it into small pieces.
73vUksucPz8_12_20.avi,A girl is playing a violin.
_pj2Nutu5v8_1_8.avi,An infant speaks into a microphone.
Aa7yf9XtcJM_45_50.avi,"Two women are dancing and kicking up their legs, and a woman sitting appears to be playing a banjo."
nc0fVlaTYEs_34_44.avi,A person is tearing sheets of paper.
2jkExrrm_sQ_19_25.avi,A dog swims with a shark.
8PQiaurIiDM_173_180.avi,A man cuts what appears to be something upholstered in half with a sword.
zHy7pM0U49w_103_109.avi,A man cuts a half of an onion into two quarters.
UbmZAe5u5FI_16_23.avi,A woman is thinly slicing a cucumber with a knife.
nTasT5h0LEg_40_43.avi,A cat rubs up against an infant
Qtu-PXuvCx4_12_17.avi,A baby eats a chocolate bunny.
ZL7P_XmSnEY_205_209.avi,a band playing music
dmyz_f8Sx14_56_66.avi,A group of men dive into the pool at the same time.
sRKQfxxEP4M_117_125.avi,A group of women in bikinis are synchronized dancing.
RiglOfJon8I_3_18.avi,A soccer player arguing with a referee.
OpR1Er5o6IY_209_217.avi,A man dangles a mouse for a snake to eat.
9LHg5RUGukI_58_63.avi,A man is taking Toaster Scrambles out of the package.
BnJUWwSx1kE_11_22.avi,A wombat is walking about.
7bcV-TL9mho_0_7.avi,A group of puppies are going to investigate a cat at the end of a hallway.
mv89psg6zh4_33_46.avi,A bird in a sink keeps getting under the running water from a faucet.
W20Btaww6zc_134_139.avi,A man chopping mushrooms.
b-d-CxHaKGU_10_30.avi,A teacher explaining a math problem.
8PQiaurIiDM_247_255.avi,A man slices a plastic wastebasket containing yellow liquid in half with a sword.
msCidKHOh74_410_418.avi,A man is riding a motorcycle.
9OvXb1fot74_21_29.avi,A flash advertisement.
D1X6qXkLjYE_41_49.avi,A woman dancing in front of a microphone begins to sing while accompanied by a man on a keyboard.
D1tTBncIsm8_725_740.avi,"A man kicks a soccer ball into a goal, and a soccer ball knocks down a camera and tripod, barely missing the man who jumps out from behind it."
pRpeEdMmmQ0_1_18.avi,A man kicked a soccer ball.
c2a0GcoJAjw_107_129.avi,Two women are doing a dance routine.
zhLcONtNkew_16_21.avi,A young man bends over and picks up a carnival ticket off the floor.
jfrrO5K_vKM_55_65.avi,A man is opening a box up.
OCcy9TDRGKo_118_127.avi,Someone is sprinkling cheese on toasted slices of French bread.
sv5YlZspb30_10_20.avi,The people picked rice in the rice field.
onxE6PpEXes_8_25.avi,Two kids are playing on the beach.
WTf5EgVY5uU_32_52.avi,A woman cuts up some vegetables.
ngHDYzhDBk4_24_29.avi,A young woman is taking a bite of the icing on a cupcake.
kWLNZzuo3do_154_165.avi,Someone cuts off the tail of a peeled shrimp and cuts into it lengthwise.
8MVo7fje_oE_113_118.avi,Someone sets the timer and starts a microwave oven.
7uOiiA4Kxbo_23_35.avi,"A man, toting a white dog on his back, is riding down a street on his bicycle.."
lB1UPJ4leqs_0_6.avi,A girl wakes up from bed.
5AEldiUP408_65_71.avi,A man is running down a street in his underwear.
5fDBl1wT2Lk_34_39.avi,A big ball bounces over a nut.
9Wr48VFhZH8_45_50.avi,"A tiger runs and sits on a prone man, then runs and knocks a man down."
hJuqBDw_TT4_14_25.avi,"A woman is sitting at the edge of a swimming pool, when a black arm reaches up and drags her into the pool."
bK-i_FAcpoY_86_92.avi,"A man in a suit and sunglasses is sitting and smoking a thin cigar, and the smoke is swirling behind his head."
_yUiusXxfWI_150_165.avi,Jute wine is being cooked in a wok.
hM3jzlyNIpc_0_10.avi,A hamster runs on his mill.
rV5VmhY3-Sw_65_76.avi,A boy is singing in the street.
53dc4z7HLyg_16_23.avi,"A monkey pulls a dogs tail, runs from the dog, then returns and yanks the dog's leg, running away again."
GMuijLIJH-U_1_10.avi,A large group of people are outdoors line dancing.
8mSUD7JGNO0_174_181.avi,A woman gallops on a horse.
OE6H_M52Sng_89_97.avi,A man squeezes the liquid out of some mixture wrapped in a cloth into a pan and then talks about it.
0lh_UWF9ZP4_174_178.avi,Someone is peeling cooked shrimp with their fingers then cutting into it lengthwise with a knife.
X56XkGFe7OY_47_61.avi,A bunch of raccoons are eating peanuts.
zYcY4mjLpxU_45_55.avi,A young boy sitting on the floor between two women is pulling confetti-like material out of a basket and sprinkling it back into the basket.
j2sOMdilDWU_87_97.avi,A man is drawing something on a piece of paper.
MWzeInQaUk4_12_20.avi,"A man, accompanied by a band, is singing into a microphone and playing a guitar."
r0rmrbTb7fU_98_109.avi,A young woman is applying brownish-gold eyeshadow to her eyelid with a brush.
tYh4iDFgmEE_50_54.avi,A man is playing a ukulele.
TnPOZVHB3x0_45_55.avi,A man skates down a stunt course to do a trick.
dP15zlyra3c_0_10.avi,A fox is slowly walking in the snow.
PJnJMp2ZpbA_3_15.avi,A little boy dances around his younger brother.
